Fx Fz M_max M_min
-16.1 -1 0 0
-16 -1 0 0
-15.9 -1 0 0
-15.8 -1 0 0
-15.7 -1 0 0
-15.6 -1 0 0
-15.5 -1 0.484967 0.474327
-15.4 -1 0.492967 0.469939
-15.3 -1 0.500967 0.465551
-15.2 -1 0.508967 0.461163
-15.1 -1 0.516968 0.456776
-15 -1 0.524968 0.452388
-14.9 -1 0.532968 0.448
-14.8 -1 0.540968 0.443612
-14.7 -1 0.548968 0.439224
-14.6 -1 0.556969 0.434836
-14.5 -1 0.564969 0.430448
-14.4 -1 0.572969 0.426061
-14.3 -1 0.580969 0.421673
-14.2 -1 0.58897 0.417285
-14.1 -1 0.59697 0.412897
-14 -1 0.60497 0.408509
-13.9 -1 0.61297 0.404121
-13.8 -1 0.62097 0.399733
-13.7 -1 1.14669 0.395346
-13.6 -1 0.625407 0.390958
-13.5 -1 0.62218 0.38657
-13.4 -1 0.618953 0.382182
-13.3 -1 0.615726 0.377794
-13.2 -1 0.612499 0.373406
-13.1 -1 0.609271 0.369018
-13 -1 0.606044 0.364631
-12.9 -1 0.602817 0.360243
-12.8 -1 0.59959 0.355855
-12.7 -1 0.596363 0.351467
-12.6 -1 0.593136 0.347079
-12.5 -1 0.589908 0.342691
-12.4 -1 0.586681 0.338303
-12.3 -1 0.583454 0.333916
-12.2 -1 0.580227 0.329528
-12.1 -1 0.577 0.32514
-12 -1 0.573772 0.320752
-11.9 -1 0.570545 0.316364
-11.8 -1 0.567318 0.311976
-11.7 -1 0.564091 0.307588
-11.6 -1 0.560864 0.303201
-11.5 -1 0.557636 0.298813
-11.4 -1 0.554409 0.294425
-11.3 -1 0.551182 0.290037
-11.2 -1 0.547955 0.285649
-11.1 -1 0.544728 0.281261
-11 -1 0.5415 0.276873
-10.9 -1 0.538273 0.272486
-10.8 -1 0.535046 0.268098
-10.7 -1 0.531819 0.26371
-10.6 -1 0.528592 0.259322
-10.5 -1 0.525365 0.254934
-10.4 -1 0.522137 0.250546
-10.3 -1 0.51891 0.246159
-10.2 -1 0.515683 0.241771
-10.1 -1 0.512456 0.237383
-10 -1 0.509229 0.232995
-9.9 -1 0.506001 0.228607
-9.8 -1 0.502774 0.224219
-9.7 -1 0.499547 0.219831
-9.6 -1 0.49632 0.215444
-9.5 -1 0.493093 0.211056
-9.4 -1 0.489865 0.206668
-9.3 -1 0.486638 0.20228
-9.2 -1 0.483411 0.197892
-9.1 -1 0.480184 0.193504
-9 -1 0.476957 0.189116
-8.9 -1 0.47373 0.184729
-8.8 -1 0.470502 0.180341
-8.7 -1 0.467275 0.175953
-8.6 -1 0.464048 0.171565
-8.5 -1 0.460821 0.167177
-8.4 -1 0.457594 0.162789
-8.3 -1 0.454366 0.158401
-8.2 -1 0.451139 0.154014
-8.1 -1 0.447912 0.149626
-8 -1 0.444685 0.145238
-7.9 -1 0.441458 0.14085
-7.8 -1 0.43823 0.136462
-7.7 -1 0.435003 0.132074
-7.6 -1 0.431776 0.127686
-7.5 -1 0.428549 0.123299
-7.4 -1 0.425322 0.118911
-7.3 -1 0.422094 0.114523
-7.2 -1 0.418867 0.110135
-7.1 -1 0.41564 0.105747
-7 -1 0.412413 0.101359
-6.9 -1 0.409186 0.0969714
-6.8 -1 0.405959 0.0925836
-6.7 -1 0.402731 0.0881957
-6.6 -1 0.399504 0.0838079
-6.5 -1 0.396277 0.07942
-6.4 -1 0.39305 0.0750321
-6.3 -1 0.389823 0.0706443
-6.2 -1 0.386595 0.0662564
-6.1 -1 0.383368 0.0618686
-6 -1 0.380141 0.0574807
-5.9 -1 0.376914 0.0530929
-5.8 -1 0.373687 0.048705
-5.7 -1 0.370459 0.0443172
-5.6 -1 0.367232 0.0399293
-5.5 -1 0.364005 0.0355414
-5.4 -1 0.360778 0.0311536
-5.3 -1 0.357551 0.0267657
-5.2 -1 0.354323 0.0223779
-5.1 -1 0.351096 0.01799
-5 -1 0.347869 0.0136022
-4.9 -1 0.344642 0.00921431
-4.8 -1 0.341415 0.00482646
-4.7 -1 0.338188 0.000438601
-4.6 -1 0.33496 -0.00394925
-4.5 -1 0.331733 -0.00833711
-4.4 -1 0.328506 -0.012725
-4.3 -1 0.325279 -0.0171128
-4.2 -1 0.322052 -0.0215007
-4.1 -1 0.318824 -0.0258885
-4 -1 0.315597 -0.0302764
-3.9 -1 0.31237 -0.0346642
-3.8 -1 0.309143 -0.0390521
-3.7 -1 0.305916 -0.04344
-3.6 -1 0.302688 -0.0478278
-3.5 -1 0.299461 -0.0522157
-3.4 -1 0.296234 -0.0566035
-3.3 -1 0.293007 -0.0609914
-3.2 -1 0.28978 -0.0653792
-3.1 -1 0.286553 -0.0697671
-3 -1 0.283325 -0.0741549
-2.9 -1 0.280098 -0.0785428
-2.8 -1 0.276871 -0.0829307
-2.7 -1 0.273644 -0.0873185
-2.6 -1 0.270417 -0.0917064
-2.5 -1 0.267189 -0.0960942
-2.4 -1 0.263962 -0.100482
-2.3 -1 0.260735 -0.10487
-2.2 -1 0.257508 -0.109258
-2.1 -1 0.254281 -0.113646
-2 -1 0.251053 -0.118033
-1.9 -1 0.247826 -0.122421
-1.8 -1 0.244599 -0.126809
-1.7 -1 0.241372 -0.131197
-1.6 -1 0.238145 -0.134875
-1.5 -1 0.234917 -0.138102
-1.4 -1 0.23169 -0.141329
-1.3 -1 0.228463 -0.144556
-1.2 -1 0.225236 -0.147783
-1.1 -1 0.222009 -0.151011
-1 -1 0.218782 -0.154238
-0.9 -1 0.215554 -0.157465
-0.8 -1 0.212327 -0.160692
-0.7 -1 0.2091 -0.163919
-0.6 -1 0.205873 -0.167146
-0.5 -1 0.202646 -0.170374
-0.4 -1 0.199418 -0.173601
-0.3 -1 0.196191 -0.176828
-0.2 -1 0.192964 -0.180055
-0.1 -1 0.189737 -0.183282
1.52933e-14 -1 0.18651 -0.18651
0.1 -1 0.183282 -0.189737
0.2 -1 0.180055 -0.192964
0.3 -1 0.176828 -0.196191
0.4 -1 0.173601 -0.199418
0.5 -1 0.170374 -0.202646
0.6 -1 0.167146 -0.205873
0.7 -1 0.163919 -0.2091
0.8 -1 0.160692 -0.212327
0.9 -1 0.157465 -0.215554
1 -1 0.154238 -0.218782
1.1 -1 0.151011 -0.222009
1.2 -1 0.147783 -0.225236
1.3 -1 0.144556 -0.228463
1.4 -1 0.141329 -0.23169
1.5 -1 0.138102 -0.234917
1.6 -1 0.134875 -0.238145
1.7 -1 0.131197 -0.241372
1.8 -1 0.126809 -0.244599
1.9 -1 0.122421 -0.247826
2 -1 0.118033 -0.251053
2.1 -1 0.113646 -0.254281
2.2 -1 0.109258 -0.257508
2.3 -1 0.10487 -0.260735
2.4 -1 0.100482 -0.263962
2.5 -1 0.0960942 -0.267189
2.6 -1 0.0917064 -0.270417
2.7 -1 0.0873185 -0.273644
2.8 -1 0.0829307 -0.276871
2.9 -1 0.0785428 -0.280098
3 -1 0.0741549 -0.283325
3.1 -1 0.0697671 -0.286553
3.2 -1 0.0653792 -0.28978
3.3 -1 0.0609914 -0.293007
3.4 -1 0.0566035 -0.296234
3.5 -1 0.0522157 -0.299461
3.6 -1 0.0478278 -0.302688
3.7 -1 0.04344 -0.305916
3.8 -1 0.0390521 -0.309143
3.9 -1 0.0346642 -0.31237
4 -1 0.0302764 -0.315597
4.1 -1 0.0258885 -0.318824
4.2 -1 0.0215007 -0.322052
4.3 -1 0.0171128 -0.325279
4.4 -1 0.012725 -0.328506
4.5 -1 0.00833711 -0.331733
4.6 -1 0.00394925 -0.33496
4.7 -1 -0.000438601 -0.338188
4.8 -1 -0.00482646 -0.341415
4.9 -1 -0.00921431 -0.344642
5 -1 -0.0136022 -0.347869
5.1 -1 -0.01799 -0.351096
5.2 -1 -0.0223779 -0.354323
5.3 -1 -0.0267657 -0.357551
5.4 -1 -0.0311536 -0.360778
5.5 -1 -0.0355414 -0.364005
5.6 -1 -0.0399293 -0.367232
5.7 -1 -0.0443172 -0.370459
5.8 -1 -0.048705 -0.373687
5.9 -1 -0.0530929 -0.376914
6 -1 -0.0574807 -0.380141
6.1 -1 -0.0618686 -0.383368
6.2 -1 -0.0662564 -0.386595
6.3 -1 -0.0706443 -0.389823
6.4 -1 -0.0750321 -0.39305
6.5 -1 -0.07942 -0.396277
6.6 -1 -0.0838079 -0.399504
6.7 -1 -0.0881957 -0.402731
6.8 -1 -0.0925836 -0.405959
6.9 -1 -0.0969714 -0.409186
7 -1 -0.101359 -0.412413
7.1 -1 -0.105747 -0.41564
7.2 -1 -0.110135 -0.418867
7.3 -1 -0.114523 -0.422094
7.4 -1 -0.118911 -0.425322
7.5 -1 -0.123299 -0.428549
7.6 -1 -0.127686 -0.431776
7.7 -1 -0.132074 -0.435003
7.8 -1 -0.136462 -0.43823
7.9 -1 -0.14085 -0.441458
8 -1 -0.145238 -0.444685
8.1 -1 -0.149626 -0.447912
8.2 -1 -0.154014 -0.451139
8.3 -1 -0.158401 -0.454366
8.4 -1 -0.162789 -0.457594
8.5 -1 -0.167177 -0.460821
8.6 -1 -0.171565 -0.464048
8.7 -1 -0.175953 -0.467275
8.8 -1 -0.180341 -0.470502
8.9 -1 -0.184729 -0.47373
9 -1 -0.189116 -0.476957
9.1 -1 -0.193504 -0.480184
9.2 -1 -0.197892 -0.483411
9.3 -1 -0.20228 -0.486638
9.4 -1 -0.206668 -0.489865
9.5 -1 -0.211056 -0.493093
9.6 -1 -0.215444 -0.49632
9.7 -1 -0.219831 -0.499547
9.8 -1 -0.224219 -0.502774
9.9 -1 -0.228607 -0.506001
10 -1 -0.232995 -0.509229
10.1 -1 -0.237383 -0.512456
10.2 -1 -0.241771 -0.515683
10.3 -1 -0.246159 -0.51891
10.4 -1 -0.250546 -0.522137
10.5 -1 -0.254934 -0.525365
10.6 -1 -0.259322 -0.528592
10.7 -1 -0.26371 -0.531819
10.8 -1 -0.268098 -0.535046
10.9 -1 -0.272486 -0.538273
11 -1 -0.276873 -0.5415
11.1 -1 -0.281261 -0.544728
11.2 -1 -0.285649 -0.547955
11.3 -1 -0.290037 -0.551182
11.4 -1 -0.294425 -0.554409
11.5 -1 -0.298813 -0.557636
11.6 -1 -0.303201 -0.560864
11.7 -1 -0.307588 -0.564091
11.8 -1 -0.311976 -0.567318
11.9 -1 -0.316364 -0.570545
12 -1 -0.320752 -0.573772
12.1 -1 -0.32514 -0.577
12.2 -1 -0.329528 -0.580227
12.3 -1 -0.333916 -0.583454
12.4 -1 -0.338303 -0.586681
12.5 -1 -0.342691 -0.589908
12.6 -1 -0.347079 -0.593136
12.7 -1 -0.351467 -0.596363
12.8 -1 -0.355855 -0.59959
12.9 -1 -0.360243 -0.602817
13 -1 -0.364631 -0.606044
13.1 -1 -0.369018 -0.609271
13.2 -1 -0.373406 -0.612499
13.3 -1 -0.377794 -0.615726
13.4 -1 -0.382182 -0.618953
13.5 -1 -0.38657 -0.62218
13.6 -1 -0.390958 -0.625407
13.7 -1 -0.628635 -1.14669
13.8 -1 -0.399733 -0.62097
13.9 -1 -0.404121 -0.61297
14 -1 -0.408509 -0.60497
14.1 -1 -0.412897 -0.59697
14.2 -1 -0.417285 -0.58897
14.3 -1 -0.421673 -0.580969
14.4 -1 -0.426061 -0.572969
14.5 -1 -0.430448 -0.564969
14.6 -1 -0.434836 -0.556969
14.7 -1 -0.439224 -0.548968
14.8 -1 -0.443612 -0.540968
14.9 -1 -0.448 -0.532968
15 -1 -0.452388 -0.524968
15.1 -1 -0.456776 -0.516968
15.2 -1 -0.461163 -0.508967
15.3 -1 -0.465551 -0.500967
15.4 -1 -0.469939 -0.492967
15.5 -1 -0.474327 -0.484967
15.6 -1 0 0
15.7 -1 0 0
15.8 -1 0 0
15.9 -1 0 0
16 -1 0 0
16.1 -1 0 0
16.2 -1 0 0
16.3 -1 0 0
16.4 -1 0 0
16.5 -1 0 0
16.6 -1 0 0
16.7 -1 0 0
16.8 -1 0 0
16.9 -1 0 0
17 -1 0 0
17.1 -1 0 0
17.2 -1 0 0
17.3 -1 0 0
17.4 -1 0 0
17.5 -1 0 0
17.6 -1 0 0
17.7 -1 0 0
17.8 -1 0 0
17.9 -1 0 0
18 -1 0 0
18.1 -1 0 0
18.2 -1 0 0
18.3 -1 0 0
18.4 -1 0 0
18.5 -1 0 0
18.6 -1 0 0
18.7 -1 0 0
18.8 -1 0 0
18.9 -1 0 0
19 -1 0 0
19.1 -1 0 0
19.2 -1 0 0
19.3 -1 0 0
19.4 -1 0 0
19.5 -1 0 0
19.6 -1 0 0
19.7 -1 0 0
19.8 -1 0 0
19.9 -1 0 0
-20 0 0 0
-19.9 0 0 0
-19.8 0 0 0
-19.7 0 0 0
-19.6 0 0 0
-19.5 0 0 0
-19.4 0 0 0
-19.3 0 0 0
-19.2 0 0 0
-19.1 0 0 0
-19 0 0 0
-18.9 0 0 0
-18.8 0 0 0
-18.7 0 0 0
-18.6 0 0 0
-18.5 0 0 0
-18.4 0 0 0
-18.3 0 0 0
-18.2 0 0 0
-18.1 0 0 0
-18 0 0 0
-17.9 0 0 0
-17.8 0 0 0
-17.7 0 0 0
-17.6 0 0 0
-17.5 0 0 0
-17.4 0 0 0
-17.3 0 0 0
-17.2 0 0 0
-17.1 0 0 0
-17 0 0 0
-16.9 0 0 0
-16.8 0 0 0
-16.7 0 0 0
-16.6 0 0 0
-16.5 0 0 0
-16.4 0 0 0
-16.3 0 0 0
-16.2 0 0 0
-16.1 0 0 0
-16 0 0 0
-15.9 0 0 0
-15.8 0 0 0
-15.7 0 0 0
-15.6 0 0 0
-15.5 0 0 0
-15.4 0 0 0
-15.3 0 0.500967 0.493015
-15.2 0 0.508967 0.488627
-15.1 0 0.516968 0.484239
-15 0 0.524968 0.479851
-14.9 0 0.532968 0.475464
-14.8 0 0.540968 0.471076
-14.7 0 0.548968 0.466688
-14.6 0 0.556969 0.4623
-14.5 0 0.564969 0.457912
-14.4 0 0.572969 0.453524
-14.3 0 0.580969 0.449136
-14.2 0 0.58897 0.444749
-14.1 0 0.59697 0.440361
-14 0 0.60497 0.435973
-13.9 0 0.610198 0.431585
-13.8 0 0.606971 0.427197
-13.7 0 0.603744 0.422809
-13.6 0 0.600517 0.418421
-13.5 0 0.59729 0.414034
-13.4 0 0.594062 0.409646
-13.3 0 0.590835 0.405258
-13.2 0 0.587608 0.40087
-13.1 0 0.584381 0.396482
-13 0 0.581154 0.392094
-12.9 0 0.577927 0.387706
-12.8 0 0.574699 0.383319
-12.7 0 0.571472 0.378931
-12.6 0 0.568245 0.374543
-12.5 0 0.565018 0.370155
-12.4 0 0.561791 0.365767
-12.3 0 0.558563 0.361379
-12.2 0 0.555336 0.356991
-12.1 0 0.552109 0.352604
-12 0 0.548882 0.348216
-11.9 0 0.545655 0.343828
-11.8 0 0.542427 0.33944
-11.7 0 0.5392 0.335052
-11.6 0 0.535973 0.330664
-11.5 0 0.532746 0.326276
-11.4 0 0.529519 0.321889
-11.3 0 0.526291 0.317501
-11.2 0 0.523064 0.313113
-11.1 0 0.519837 0.308725
-11 0 0.51661 0.304337
-10.9 0 0.513383 0.299949
-10.8 0 0.510156 0.295561
-10.7 0 0.506928 0.291174
-10.6 0 0.503701 0.286786
-10.5 0 0.500474 0.282398
-10.4 0 0.497247 0.27801
-10.3 0 0.49402 0.273622
-10.2 0 0.490792 0.269234
-10.1 0 0.487565 0.264846
-10 0 0.484338 0.260459
-9.9 0 0.481111 0.256071
-9.8 0 0.477884 0.251683
-9.7 0 0.474656 0.247295
-9.6 0 0.471429 0.242907
-9.5 0 0.468202 0.238519
-9.4 0 0.464975 0.234131
-9.3 0 0.461748 0.229744
-9.2 0 0.458521 0.225356
-9.1 0 0.455293 0.220968
-9 0 0.452066 0.21658
-8.9 0 0.448839 0.212192
-8.8 0 0.445612 0.207804
-8.7 0 0.442385 0.203417
-8.6 0 0.439157 0.199029
-8.5 0 0.43593 0.194641
-8.4 0 0.432703 0.190253
-8.3 0 0.429476 0.185865
-8.2 0 0.426249 0.181477
-8.1 0 0.423021 0.177089
-8 0 0.419794 0.172702
-7.9 0 0.416567 0.168314
-7.8 0 0.41334 0.163926
-7.7 0 0.410113 0.159538
-7.6 0 0.406885 0.15515
-7.5 0 0.403658 0.150762
-7.4 0 0.400431 0.146374
-7.3 0 0.397204 0.141987
-7.2 0 0.393977 0.137599
-7.1 0 0.39075 0.133211
-7 0 0.387522 0.128823
-6.9 0 0.384295 0.124435
-6.8 0 0.381068 0.120047
-6.7 0 0.377841 0.115659
-6.6 0 0.374614 0.111272
-6.5 0 0.371386 0.106884
-6.4 0 0.368159 0.102496
-6.3 0 0.364932 0.098108
-6.2 0 0.361705 0.0937201
-6.1 0 0.358478 0.0893323
-6 0 0.35525 0.0849444
-5.9 0 0.352023 0.0805566
-5.8 0 0.348796 0.0761687
-5.7 0 0.345569 0.0717808
-5.6 0 0.342342 0.067393
-5.5 0 0.339114 0.0630051
-5.4 0 0.335887 0.0586173
-5.3 0 0.33266 0.0542294
-5.2 0 0.329433 0.0498416
-5.1 0 0.326206 0.0454537
-5 0 0.322979 0.0410659
-4.9 0 0.319751 0.036678
-4.8 0 0.316524 0.0322901
-4.7 0 0.313297 0.0279023
-4.6 0 0.31007 0.0235144
-4.5 0 0.306843 0.0191266
-4.4 0 0.303615 0.0147387
-4.3 0 0.300388 0.0103509
-4.2 0 0.297161 0.00596301
-4.1 0 0.293934 0.00157516
-4 0 0.290707 -0.0028127
-3.9 0 0.287479 -0.00720055
-3.8 0 0.284252 -0.0115884
-3.7 0 0.281025 -0.0159763
-3.6 0 0.277798 -0.0203641
-3.5 0 0.274571 -0.024752
-3.4 0 0.271344 -0.0291398
-3.3 0 0.268116 -0.0335277
-3.2 0 0.264889 -0.0379155
-3.1 0 0.261662 -0.0423034
-3 0 0.258435 -0.0466913
-2.9 0 0.255208 -0.0510791
-2.8 0 0.25198 -0.055467
-2.7 0 0.248753 -0.0598548
-2.6 0 0.245526 -0.0642427
-2.5 0 0.242299 -0.0686305
-2.4 0 0.239072 -0.0730184
-2.3 0 0.235844 -0.0774062
-2.2 0 0.232617 -0.0817941
-2.1 0 0.22939 -0.0861819
-2 0 0.226163 -0.0905698
-1.9 0 0.222936 -0.0949577
-1.8 0 0.219708 -0.0993455
-1.7 0 0.216481 -0.103733
-1.6 0 0.213254 -0.108121
-1.5 0 0.210027 -0.112509
-1.4 0 0.2068 -0.116438
-1.3 0 0.203573 -0.119666
-1.2 0 0.200345 -0.122893
-1.1 0 0.197118 -0.12612
-1 0 0.193891 -0.129347
-0.9 0 0.190664 -0.132574
-0.8 0 0.187437 -0.135802
-0.7 0 0.184209 -0.139029
-0.6 0 0.180982 -0.142256
-0.5 0 0.177755 -0.145483
-0.4 0 0.174528 -0.14871
-0.3 0 0.171301 -0.151937
-0.2 0 0.168073 -0.155165
-0.1 0 0.164846 -0.158392
1.52933e-14 0 0.161619 -0.161619
0.1 0 0.158392 -0.164846
0.2 0 0.155165 -0.168073
0.3 0 0.151937 -0.171301
0.4 0 0.14871 -0.174528
0.5 0 0.145483 -0.177755
0.6 0 0.142256 -0.180982
0.7 0 0.139029 -0.184209
0.8 0 0.135802 -0.187437
0.9 0 0.132574 -0.190664
1 0 0.129347 -0.193891
1.1 0 0.12612 -0.197118
1.2 0 0.122893 -0.200345
1.3 0 0.119666 -0.203573
1.4 0 0.116438 -0.2068
1.5 0 0.112509 -0.210027
1.6 0 0.108121 -0.213254
1.7 0 0.103733 -0.216481
1.8 0 0.0993455 -0.219708
1.9 0 0.0949577 -0.222936
2 0 0.0905698 -0.226163
2.1 0 0.0861819 -0.22939
2.2 0 0.0817941 -0.232617
2.3 0 0.0774062 -0.235844
2.4 0 0.0730184 -0.239072
2.5 0 0.0686305 -0.242299
2.6 0 0.0642427 -0.245526
2.7 0 0.0598548 -0.248753
2.8 0 0.055467 -0.25198
2.9 0 0.0510791 -0.255208
3 0 0.0466913 -0.258435
3.1 0 0.0423034 -0.261662
3.2 0 0.0379155 -0.264889
3.3 0 0.0335277 -0.268116
3.4 0 0.0291398 -0.271344
3.5 0 0.024752 -0.274571
3.6 0 0.0203641 -0.277798
3.7 0 0.0159763 -0.281025
3.8 0 0.0115884 -0.284252
3.9 0 0.00720055 -0.287479
4 0 0.0028127 -0.290707
4.1 0 -0.00157516 -0.293934
4.2 0 -0.00596301 -0.297161
4.3 0 -0.0103509 -0.300388
4.4 0 -0.0147387 -0.303615
4.5 0 -0.0191266 -0.306843
4.6 0 -0.0235144 -0.31007
4.7 0 -0.0279023 -0.313297
4.8 0 -0.0322901 -0.316524
4.9 0 -0.036678 -0.319751
5 0 -0.0410659 -0.322979
5.1 0 -0.0454537 -0.326206
5.2 0 -0.0498416 -0.329433
5.3 0 -0.0542294 -0.33266
5.4 0 -0.0586173 -0.335887
5.5 0 -0.0630051 -0.339114
5.6 0 -0.067393 -0.342342
5.7 0 -0.0717808 -0.345569
5.8 0 -0.0761687 -0.348796
5.9 0 -0.0805566 -0.352023
6 0 -0.0849444 -0.35525
6.1 0 -0.0893323 -0.358478
6.2 0 -0.0937201 -0.361705
6.3 0 -0.098108 -0.364932
6.4 0 -0.102496 -0.368159
6.5 0 -0.106884 -0.371386
6.6 0 -0.111272 -0.374614
6.7 0 -0.115659 -0.377841
6.8 0 -0.120047 -0.381068
6.9 0 -0.124435 -0.384295
7 0 -0.128823 -0.387522
7.1 0 -0.133211 -0.39075
7.2 0 -0.137599 -0.393977
7.3 0 -0.141987 -0.397204
7.4 0 -0.146374 -0.400431
7.5 0 -0.150762 -0.403658
7.6 0 -0.15515 -0.406885
7.7 0 -0.159538 -0.410113
7.8 0 -0.163926 -0.41334
7.9 0 -0.168314 -0.416567
8 0 -0.172702 -0.419794
8.1 0 -0.177089 -0.423021
8.2 0 -0.181477 -0.426249
8.3 0 -0.185865 -0.429476
8.4 0 -0.190253 -0.432703
8.5 0 -0.194641 -0.43593
8.6 0 -0.199029 -0.439157
8.7 0 -0.203417 -0.442385
8.8 0 -0.207804 -0.445612
8.9 0 -0.212192 -0.448839
9 0 -0.21658 -0.452066
9.1 0 -0.220968 -0.455293
9.2 0 -0.225356 -0.458521
9.3 0 -0.229744 -0.461748
9.4 0 -0.234131 -0.464975
9.5 0 -0.238519 -0.468202
9.6 0 -0.242907 -0.471429
9.7 0 -0.247295 -0.474656
9.8 0 -0.251683 -0.477884
9.9 0 -0.256071 -0.481111
10 0 -0.260459 -0.484338
10.1 0 -0.264846 -0.487565
10.2 0 -0.269234 -0.490792
10.3 0 -0.273622 -0.49402
10.4 0 -0.27801 -0.497247
10.5 0 -0.282398 -0.500474
10.6 0 -0.286786 -0.503701
10.7 0 -0.291174 -0.506928
10.8 0 -0.295561 -0.510156
10.9 0 -0.299949 -0.513383
11 0 -0.304337 -0.51661
11.1 0 -0.308725 -0.519837
11.2 0 -0.313113 -0.523064
11.3 0 -0.317501 -0.526291
11.4 0 -0.321889 -0.529519
11.5 0 -0.326276 -0.532746
11.6 0 -0.330664 -0.535973
11.7 0 -0.335052 -0.5392
11.8 0 -0.33944 -0.542427
11.9 0 -0.343828 -0.545655
12 0 -0.348216 -0.548882
12.1 0 -0.352604 -0.552109
12.2 0 -0.356991 -0.555336
12.3 0 -0.361379 -0.558563
12.4 0 -0.365767 -0.561791
12.5 0 -0.370155 -0.565018
12.6 0 -0.374543 -0.568245
12.7 0 -0.378931 -0.571472
12.8 0 -0.383319 -0.574699
12.9 0 -0.387706 -0.577927
13 0 -0.392094 -0.581154
13.1 0 -0.396482 -0.584381
13.2 0 -0.40087 -0.587608
13.3 0 -0.405258 -0.590835
13.4 0 -0.409646 -0.594062
13.5 0 -0.414034 -0.59729
13.6 0 -0.418421 -0.600517
13.7 0 -0.422809 -0.603744
13.8 0 -0.427197 -0.606971
13.9 0 -0.431585 -0.610198
14 0 -0.435973 -0.60497
14.1 0 -0.440361 -0.59697
14.2 0 -0.444749 -0.58897
14.3 0 -0.449136 -0.580969
14.4 0 -0.453524 -0.572969
14.5 0 -0.457912 -0.564969
14.6 0 -0.4623 -0.556969
14.7 0 -0.466688 -0.548968
14.8 0 -0.471076 -0.540968
14.9 0 -0.475464 -0.532968
15 0 -0.479851 -0.524968
15.1 0 -0.484239 -0.516968
15.2 0 -0.488627 -0.508967
15.3 0 -0.493015 -0.500967
15.4 0 0 0
15.5 0 0 0
15.6 0 0 0
15.7 0 0 0
15.8 0 0 0
15.9 0 0 0
16 0 0 0
16.1 0 0 0
16.2 0 0 0
16.3 0 0 0
16.4 0 0 0
16.5 0 0 0
16.6 0 0 0
16.7 0 0 0
16.8 0 0 0
16.9 0 0 0
17 0 0 0
17.1 0 0 0
17.2 0 0 0
17.3 0 0 0
17.4 0 0 0
17.5 0 0 0
17.6 0 0 0
17.7 0 0 0
17.8 0 0 0
17.9 0 0 0
18 0 0 0
18.1 0 0 0
18.2 0 0 0
18.3 0 0 0
18.4 0 0 0
18.5 0 0 0
18.6 0 0 0
18.7 0 0 0
18.8 0 0 0
18.9 0 0 0
19 0 0 0
19.1 0 0 0
19.2 0 0 0
19.3 0 0 0
19.4 0 0 0
19.5 0 0 0
19.6 0 0 0
19.7 0 0 0
19.8 0 0 0
19.9 0 0 0
-20 1 0 0
-19.9 1 0 0
-19.8 1 0 0
-19.7 1 0 0
-19.6 1 0 0
-19.5 1 0 0
-19.4 1 0 0
-19.3 1 0 0
-19.2 1 0 0
-19.1 1 0 0
-19 1 0 0
-18.9 1 0 0
-18.8 1 0 0
-18.7 1 0 0
-18.6 1 0 0
-18.5 1 0 0
-18.4 1 0 0
-18.3 1 0 0
-18.2 1 0 0
-18.1 1 0 0
-18 1 0 0
-17.9 1 0 0
-17.8 1 0 0
-17.7 1 0 0
-17.6 1 0 0
-17.5 1 0 0
-17.4 1 0 0
-17.3 1 0 0
-17.2 1 0 0
-17.1 1 0 0
-17 1 0 0
-16.9 1 0 0
-16.8 1 0 0
-16.7 1 0 0
-16.6 1 0 0
-16.5 1 0 0
-16.4 1 0 0
-16.3 1 0 0
-16.2 1 0 0
-16.1 1 0 0
-16 1 0 0
-15.9 1 0 0
-15.8 1 0 0
-15.7 1 0 0
-15.6 1 0 0
-15.5 1 0 0
-15.4 1 0 0
-15.3 1 0 0
-15.2 1 0 0
-15.1 1 0.516968 0.511703
-15 1 0.524968 0.507315
-14.9 1 0.532968 0.502927
-14.8 1 0.540968 0.498539
-14.7 1 0.548968 0.494152
-14.6 1 0.556969 0.489764
-14.5 1 0.564969 0.485376
-14.4 1 0.572969 0.480988
-14.3 1 0.580969 0.4766
-14.2 1 0.58897 0.472212
-14.1 1 0.591762 0.467824
-14 1 0.588535 0.463437
-13.9 1 0.585308 0.459049
-13.8 1 0.582081 0.454661
-13.7 1 0.578853 0.450273
-13.6 1 0.575626 0.445885
-13.5 1 0.572399 0.441497
-13.4 1 0.569172 0.437109
-13.3 1 0.565945 0.432722
-13.2 1 0.562718 0.428334
-13.1 1 0.55949 0.423946
-13 1 0.556263 0.419558
-12.9 1 0.553036 0.41517
-12.8 1 0.549809 0.410782
-12.7 1 0.546582 0.406394
-12.6 1 0.543354 0.402007
-12.5 1 0.540127 0.397619
-12.4 1 0.5369 0.393231
-12.3 1 0.533673 0.388843
-12.2 1 0.530446 0.384455
-12.1 1 0.527218 0.380067
-12 1 0.523991 0.375679
-11.9 1 0.520764 0.371292
-11.8 1 0.517537 0.366904
-11.7 1 0.51431 0.362516
-11.6 1 0.511083 0.358128
-11.5 1 0.507855 0.35374
-11.4 1 0.504628 0.349352
-11.3 1 0.501401 0.344964
-11.2 1 0.498174 0.340577
-11.1 1 0.494947 0.336189
-11 1 0.491719 0.331801
-10.9 1 0.488492 0.327413
-10.8 1 0.485265 0.323025
-10.7 1 0.482038 0.318637
-10.6 1 0.478811 0.314249
