Fx Fz M_max M_min
-16.8 -2 0 0
-16.7 -2 0 0
-16.6 -2 0 0
-16.5 -2 0 0
-16.4 -2 0 0
-16.3 -2 0 0
-16.2 -2 0 0
-16.1 -2 0 0
-16 -2 0 0
-15.9 -2 0 0
-15.8 -2 0 0
-15.7 -2 0 0
-15.6 -2 0 0
-15.5 -2 0 0
-15.4 -2 0 0
-15.3 -2 0 0
-15.2 -2 0 0
-15.1 -2 0 0
-15 -2 0 0
-14.9 -2 0 0
-14.8 -2 0 0
-14.7 -2 0 0
-14.6 -2 0 0
-14.5 -2 0 0
-14.4 -2 0 0
-14.3 -2 0 0
-14.2 -2 0 0
-14.1 -2 0 0
-14 -2 0 0
-13.9 -2 0 0
-13.8 -2 0 0
-13.7 -2 0 0
-13.6 -2 0 0
-13.5 -2 0 0
-13.4 -2 0 0
-13.3 -2 0 0
-13.2 -2 0 0
-13.1 -2 0 0
-13 -2 0 0
-12.9 -2 0 0
-12.8 -2 0 0
-12.7 -2 0 0
-12.6 -2 0 0
-12.5 -2 0 0
-12.4 -2 0 0
-12.3 -2 0 0
-12.2 -2 0 0
-12.1 -2 0 0
-12 -2 0 0
-11.9 -2 0 0
-11.8 -2 0 0
-11.7 -2 0 0
-11.6 -2 0 0
-11.5 -2 0 0
-11.4 -2 0 0
-11.3 -2 0 0
-11.2 -2 0 0
-11.1 -2 0 0
-11 -2 0 0
-10.9 -2 0 0
-10.8 -2 0 0
-10.7 -2 0 0
-10.6 -2 0 0
-10.5 -2 0 0
-10.4 -2 0 0
-10.3 -2 0 0
-10.2 -2 0 0
-10.1 -2 0 0
-10 -2 0 0
-9.9 -2 0 0
-9.8 -2 0 0
-9.7 -2 0 0
-9.6 -2 0 0
-9.5 -2 0 0
-9.4 -2 0 0
-9.3 -2 0 0
-9.2 -2 0 0
-9.1 -2 0 0
-9 -2 0 0
-8.9 -2 0 0
-8.8 -2 0 0
-8.7 -2 0 0
-8.6 -2 0 0
-8.5 -2 0 0
-8.4 -2 0 0
-8.3 -2 0 0
-8.2 -2 0 0
-8.1 -2 0 0
-8 -2 0 0
-7.9 -2 0 0
-7.8 -2 0 0
-7.7 -2 0 0
-7.6 -2 0 0
-7.5 -2 0 0
-7.4 -2 0 0
-7.3 -2 0 0
-7.2 -2 0 0
-7.1 -2 0 0
-7 -2 0 0
-6.9 -2 0 0
-6.8 -2 0 0
-6.7 -2 0 0
-6.6 -2 0 0
-6.5 -2 0 0
-6.4 -2 0 0
-6.3 -2 0 0
-6.2 -2 0 0
-6.1 -2 0 0
-6 -2 0 0
-5.9 -2 0 0
-5.8 -2 0 0
-5.7 -2 0.141988 0.13336
-5.6 -2 0.149988 0.128973
-5.5 -2 0.157988 0.124585
-5.4 -2 0.165988 0.120197
-5.3 -2 0.173989 0.115809
-5.2 -2 0.181989 0.111421
-5.1 -2 0.189989 0.107033
-5 -2 0.197989 0.102645
-4.9 -2 0.205989 0.0982575
-4.8 -2 0.21399 0.0938697
-4.7 -2 0.22199 0.0894818
-4.6 -2 0.22999 0.085094
-4.5 -2 0.23799 0.0807061
-4.4 -2 0.414081 0.0763183
-4.3 -2 0.244578 0.0719304
-4.2 -2 0.241351 0.0675425
-4.1 -2 0.238124 0.0631547
-4 -2 0.234897 0.0587668
-3.9 -2 0.231669 0.054379
-3.8 -2 0.228442 0.0499911
-3.7 -2 0.225215 0.0456033
-3.6 -2 0.221988 0.0412154
-3.5 -2 0.218761 0.0368276
-3.4 -2 0.215534 0.0324397
-3.3 -2 0.212306 0.0280519
-3.2 -2 0.209079 0.023664
-3.1 -2 0.205852 0.0192761
-3 -2 0.202625 0.0148883
-2.9 -2 0.199398 0.0105004
-2.8 -2 0.19617 0.00611257
-2.7 -2 0.192943 0.00172472
-2.6 -2 0.189716 -0.00266314
-2.5 -2 0.186489 -0.00705099
-2.4 -2 0.183262 -0.0114388
-2.3 -2 0.180034 -0.0158267
-2.2 -2 0.176807 -0.0202146
-2.1 -2 0.17358 -0.0246024
-2 -2 0.170353 -0.0289903
-1.9 -2 0.167126 -0.0333781
-1.8 -2 0.163898 -0.037766
-1.7 -2 0.160671 -0.0421538
-1.6 -2 0.157444 -0.0465417
-1.5 -2 0.154217 -0.0509295
-1.4 -2 0.15099 -0.0553174
-1.3 -2 0.147763 -0.0597053
-1.2 -2 0.144535 -0.0640931
-1.1 -2 0.141308 -0.068481
-1 -2 0.138081 -0.0728688
-0.9 -2 0.134854 -0.0767643
-0.8 -2 0.131627 -0.0799915
-0.7 -2 0.128399 -0.0832187
-0.6 -2 0.125172 -0.0864459
-0.5 -2 0.121945 -0.0896731
-0.4 -2 0.118718 -0.0929003
-0.3 -2 0.115491 -0.0961275
-0.2 -2 0.112263 -0.0993547
-0.1 -2 0.109036 -0.102582
1.52933e-14 -2 0.105809 -0.105809
0.1 -2 0.102582 -0.109036
0.2 -2 0.0993547 -0.112263
0.3 -2 0.0961275 -0.115491
0.4 -2 0.0929003 -0.118718
0.5 -2 0.0896731 -0.121945
0.6 -2 0.0864459 -0.125172
0.7 -2 0.0832187 -0.128399
0.8 -2 0.0799915 -0.131627
0.9 -2 0.0767643 -0.134854
1 -2 0.0728688 -0.138081
1.1 -2 0.068481 -0.141308
1.2 -2 0.0640931 -0.144535
1.3 -2 0.0597053 -0.147763
1.4 -2 0.0553174 -0.15099
1.5 -2 0.0509295 -0.154217
1.6 -2 0.0465417 -0.157444
1.7 -2 0.0421538 -0.160671
1.8 -2 0.037766 -0.163898
1.9 -2 0.0333781 -0.167126
2 -2 0.0289903 -0.170353
2.1 -2 0.0246024 -0.17358
2.2 -2 0.0202146 -0.176807
2.3 -2 0.0158267 -0.180034
2.4 -2 0.0114388 -0.183262
2.5 -2 0.00705099 -0.186489
2.6 -2 0.00266314 -0.189716
2.7 -2 -0.00172472 -0.192943
2.8 -2 -0.00611257 -0.19617
2.9 -2 -0.0105004 -0.199398
3 -2 -0.0148883 -0.202625
3.1 -2 -0.0192761 -0.205852
3.2 -2 -0.023664 -0.209079
3.3 -2 -0.0280519 -0.212306
3.4 -2 -0.0324397 -0.215534
3.5 -2 -0.0368276 -0.218761
3.6 -2 -0.0412154 -0.221988
3.7 -2 -0.0456033 -0.225215
3.8 -2 -0.0499911 -0.228442
3.9 -2 -0.054379 -0.231669
4 -2 -0.0587668 -0.234897
4.1 -2 -0.0631547 -0.238124
4.2 -2 -0.0675425 -0.241351
4.3 -2 -0.0719304 -0.244578
4.4 -2 -0.242594 -0.412267
4.5 -2 -0.0807061 -0.23799
4.6 -2 -0.085094 -0.22999
4.7 -2 -0.0894818 -0.22199
4.8 -2 -0.0938697 -0.21399
4.9 -2 -0.0982575 -0.205989
5 -2 -0.102645 -0.197989
5.1 -2 -0.107033 -0.189989
5.2 -2 -0.111421 -0.181989
5.3 -2 -0.115809 -0.173989
5.4 -2 -0.120197 -0.165988
5.5 -2 -0.124585 -0.157988
5.6 -2 -0.128973 -0.149988
5.7 -2 -0.13336 -0.141988
5.8 -2 0 0
5.9 -2 0 0
6 -2 0 0
6.1 -2 0 0
6.2 -2 0 0
6.3 -2 0 0
6.4 -2 0 0
6.5 -2 0 0
6.6 -2 0 0
6.7 -2 0 0
6.8 -2 0 0
6.9 -2 0 0
7 -2 0 0
7.1 -2 0 0
7.2 -2 0 0
7.3 -2 0 0
7.4 -2 0 0
7.5 -2 0 0
7.6 -2 0 0
7.7 -2 0 0
7.8 -2 0 0
7.9 -2 0 0
8 -2 0 0
8.1 -2 0 0
8.2 -2 0 0
8.3 -2 0 0
8.4 -2 0 0
8.5 -2 0 0
8.6 -2 0 0
8.7 -2 0 0
8.8 -2 0 0
8.9 -2 0 0
9 -2 0 0
9.1 -2 0 0
9.2 -2 0 0
9.3 -2 0 0
9.4 -2 0 0
9.5 -2 0 0
9.6 -2 0 0
9.7 -2 0 0
9.8 -2 0 0
9.9 -2 0 0
10 -2 0 0
10.1 -2 0 0
10.2 -2 0 0
10.3 -2 0 0
10.4 -2 0 0
10.5 -2 0 0
10.6 -2 0 0
10.7 -2 0 0
10.8 -2 0 0
10.9 -2 0 0
11 -2 0 0
11.1 -2 0 0
11.2 -2 0 0
11.3 -2 0 0
11.4 -2 0 0
11.5 -2 0 0
11.6 -2 0 0
11.7 -2 0 0
11.8 -2 0 0
11.9 -2 0 0
12 -2 0 0
12.1 -2 0 0
12.2 -2 0 0
12.3 -2 0 0
12.4 -2 0 0
12.5 -2 0 0
12.6 -2 0 0
12.7 -2 0 0
12.8 -2 0 0
12.9 -2 0 0
13 -2 0 0
13.1 -2 0 0
13.2 -2 0 0
13.3 -2 0 0
13.4 -2 0 0
13.5 -2 0 0
13.6 -2 0 0
13.7 -2 0 0
13.8 -2 0 0
13.9 -2 0 0
14 -2 0 0
14.1 -2 0 0
14.2 -2 0 0
14.3 -2 0 0
14.4 -2 0 0
14.5 -2 0 0
14.6 -2 0 0
14.7 -2 0 0
14.8 -2 0 0
14.9 -2 0 0
15 -2 0 0
15.1 -2 0 0
15.2 -2 0 0
15.3 -2 0 0
15.4 -2 0 0
15.5 -2 0 0
15.6 -2 0 0
15.7 -2 0 0
15.8 -2 0 0
15.9 -2 0 0
16 -2 0 0
16.1 -2 0 0
16.2 -2 0 0
16.3 -2 0 0
16.4 -2 0 0
16.5 -2 0 0
16.6 -2 0 0
16.7 -2 0 0
16.8 -2 0 0
16.9 -2 0 0
17 -2 0 0
17.1 -2 0 0
17.2 -2 0 0
17.3 -2 0 0
17.4 -2 0 0
17.5 -2 0 0
17.6 -2 0 0
17.7 -2 0 0
17.8 -2 0 0
17.9 -2 0 0
18 -2 0 0
18.1 -2 0 0
18.2 -2 0 0
18.3 -2 0 0
18.4 -2 0 0
18.5 -2 0 0
18.6 -2 0 0
18.7 -2 0 0
18.8 -2 0 0
18.9 -2 0 0
19 -2 0 0
19.1 -2 0 0
19.2 -2 0 0
19.3 -2 0 0
19.4 -2 0 0
19.5 -2 0 0
19.6 -2 0 0
19.7 -2 0 0
19.8 -2 0 0
19.9 -2 0 0
-20 -1 0 0
-19.9 -1 0 0
-19.8 -1 0 0
-19.7 -1 0 0
-19.6 -1 0 0
-19.5 -1 0 0
-19.4 -1 0 0
-19.3 -1 0 0
-19.2 -1 0 0
-19.1 -1 0 0
-19 -1 0 0
-18.9 -1 0 0
-18.8 -1 0 0
-18.7 -1 0 0
-18.6 -1 0 0
-18.5 -1 0 0
-18.4 -1 0 0
-18.3 -1 0 0
-18.2 -1 0 0
-18.1 -1 0 0
-18 -1 0 0
-17.9 -1 0 0
-17.8 -1 0 0
-17.7 -1 0 0
-17.6 -1 0 0
-17.5 -1 0 0
-17.4 -1 0 0
-17.3 -1 0 0
-17.2 -1 0 0
-17.1 -1 0 0
-17 -1 0 0
-16.9 -1 0 0
-16.8 -1 0 0
-16.7 -1 0 0
-16.6 -1 0 0
-16.5 -1 0 0
-16.4 -1 0 0
-16.3 -1 0 0
-16.2 -1 0 0
-16.1 -1 0 0
-16 -1 0 0
-15.9 -1 0 0
-15.8 -1 0 0
-15.7 -1 0 0
-15.6 -1 0 0
-15.5 -1 0 0
-15.4 -1 0 0
-15.3 -1 0 0
-15.2 -1 0 0
-15.1 -1 0 0
-15 -1 0 0
-14.9 -1 0 0
-14.8 -1 0 0
-14.7 -1 0 0
-14.6 -1 0 0
-14.5 -1 0 0
-14.4 -1 0 0
-14.3 -1 0 0
-14.2 -1 0 0
-14.1 -1 0 0
-14 -1 0 0
-13.9 -1 0 0
-13.8 -1 0 0
-13.7 -1 0 0
-13.6 -1 0 0
-13.5 -1 0 0
-13.4 -1 0 0
-13.3 -1 0 0
-13.2 -1 0 0
-13.1 -1 0 0
-13 -1 0 0
-12.9 -1 0 0
-12.8 -1 0 0
-12.7 -1 0 0
-12.6 -1 0 0
-12.5 -1 0 0
-12.4 -1 0 0
-12.3 -1 0 0
-12.2 -1 0 0
-12.1 -1 0 0
-12 -1 0 0
-11.9 -1 0 0
-11.8 -1 0 0
-11.7 -1 0 0
-11.6 -1 0 0
-11.5 -1 0 0
-11.4 -1 0 0
-11.3 -1 0 0
-11.2 -1 0 0
-11.1 -1 0 0
-11 -1 0 0
-10.9 -1 0 0
-10.8 -1 0 0
-10.7 -1 0 0
-10.6 -1 0 0
-10.5 -1 0 0
-10.4 -1 0 0
-10.3 -1 0 0
-10.2 -1 0 0
-10.1 -1 0 0
-10 -1 0 0
-9.9 -1 0 0
-9.8 -1 0 0
-9.7 -1 0 0
-9.6 -1 0 0
-9.5 -1 0 0
-9.4 -1 0 0
-9.3 -1 0 0
-9.2 -1 0 0
-9.1 -1 0 0
-9 -1 0 0
-8.9 -1 0 0
-8.8 -1 0 0
-8.7 -1 0 0
-8.6 -1 0 0
-8.5 -1 0 0
-8.4 -1 0 0
-8.3 -1 0 0
-8.2 -1 0 0
-8.1 -1 0 0
-8 -1 0 0
-7.9 -1 0 0
-7.8 -1 0 0
-7.7 -1 0 0
-7.6 -1 0 0
-7.5 -1 0 0
-7.4 -1 0 0
-7.3 -1 0 0
-7.2 -1 0 0
-7.1 -1 0 0
-7 -1 0 0
-6.9 -1 0 0
-6.8 -1 0 0
-6.7 -1 0 0
-6.6 -1 0 0
-6.5 -1 0 0
-6.4 -1 0 0
-6.3 -1 0 0
-6.2 -1 0 0
-6.1 -1 0 0
-6 -1 0 0
-5.9 -1 0 0
-5.8 -1 0 0
-5.7 -1 0 0
-5.6 -1 0 0
-5.5 -1 0.157988 0.152048
-5.4 -1 0.165988 0.147661
-5.3 -1 0.173989 0.143273
-5.2 -1 0.181989 0.138885
-5.1 -1 0.189989 0.134497
-5 -1 0.197989 0.130109
-4.9 -1 0.205989 0.125721
-4.8 -1 0.21399 0.121333
-4.7 -1 0.22199 0.116946
-4.6 -1 0.403824 0.112558
-4.5 -1 0.226142 0.10817
-4.4 -1 0.222915 0.103782
-4.3 -1 0.219688 0.0993941
-4.2 -1 0.21646 0.0950062
-4.1 -1 0.213233 0.0906184
-4 -1 0.210006 0.0862305
-3.9 -1 0.206779 0.0818427
-3.8 -1 0.203552 0.0774548
-3.7 -1 0.200325 0.073067
-3.6 -1 0.197097 0.0686791
-3.5 -1 0.19387 0.0642913
-3.4 -1 0.190643 0.0599034
-3.3 -1 0.187416 0.0555155
-3.2 -1 0.184189 0.0511277
-3.1 -1 0.180961 0.0467398
-3 -1 0.177734 0.042352
-2.9 -1 0.174507 0.0379641
-2.8 -1 0.17128 0.0335763
-2.7 -1 0.168053 0.0291884
-2.6 -1 0.164825 0.0248006
-2.5 -1 0.161598 0.0204127
-2.4 -1 0.158371 0.0160248
-2.3 -1 0.155144 0.011637
-2.2 -1 0.151917 0.00724913
-2.1 -1 0.148689 0.00286128
-2 -1 0.145462 -0.00152658
-1.9 -1 0.142235 -0.00591443
-1.8 -1 0.139008 -0.0103023
-1.7 -1 0.135781 -0.0146901
-1.6 -1 0.132554 -0.019078
-1.5 -1 0.129326 -0.0234659
-1.4 -1 0.126099 -0.0278537
-1.3 -1 0.122872 -0.0322416
-1.2 -1 0.119645 -0.0366294
-1.1 -1 0.116418 -0.0410173
-1 -1 0.11319 -0.0454051
-0.9 -1 0.109963 -0.049793
-0.8 -1 0.106736 -0.0541808
-0.7 -1 0.103509 -0.0583282
-0.6 -1 0.100282 -0.0615554
-0.5 -1 0.0970544 -0.0647826
-0.4 -1 0.0938273 -0.0680097
-0.3 -1 0.0906001 -0.0712369
-0.2 -1 0.0873729 -0.0744641
-0.1 -1 0.0841457 -0.0776913
1.52933e-14 -1 0.0809185 -0.0809185
0.1 -1 0.0776913 -0.0841457
0.2 -1 0.0744641 -0.0873729
0.3 -1 0.0712369 -0.0906001
0.4 -1 0.0680097 -0.0938273
0.5 -1 0.0647826 -0.0970544
0.6 -1 0.0615554 -0.100282
0.7 -1 0.0583282 -0.103509
0.8 -1 0.0541808 -0.106736
0.9 -1 0.049793 -0.109963
1 -1 0.0454051 -0.11319
1.1 -1 0.0410173 -0.116418
1.2 -1 0.0366294 -0.119645
1.3 -1 0.0322416 -0.122872
1.4 -1 0.0278537 -0.126099
1.5 -1 0.0234659 -0.129326
1.6 -1 0.019078 -0.132554
1.7 -1 0.0146901 -0.135781
1.8 -1 0.0103023 -0.139008
1.9 -1 0.00591443 -0.142235
2 -1 0.00152658 -0.145462
2.1 -1 -0.00286128 -0.148689
2.2 -1 -0.00724913 -0.151917
2.3 -1 -0.011637 -0.155144
2.4 -1 -0.0160248 -0.158371
2.5 -1 -0.0204127 -0.161598
2.6 -1 -0.0248006 -0.164825
2.7 -1 -0.0291884 -0.168053
2.8 -1 -0.0335763 -0.17128
2.9 -1 -0.0379641 -0.174507
3 -1 -0.042352 -0.177734
3.1 -1 -0.0467398 -0.180961
3.2 -1 -0.0511277 -0.184189
3.3 -1 -0.0555155 -0.187416
3.4 -1 -0.0599034 -0.190643
3.5 -1 -0.0642913 -0.19387
3.6 -1 -0.0686791 -0.197097
3.7 -1 -0.073067 -0.200325
3.8 -1 -0.0774548 -0.203552
3.9 -1 -0.0818427 -0.206779
4 -1 -0.0862305 -0.210006
4.1 -1 -0.0906184 -0.213233
4.2 -1 -0.0950062 -0.21646
4.3 -1 -0.0993941 -0.219688
4.4 -1 -0.103782 -0.222915
4.5 -1 -0.10817 -0.226142
4.6 -1 -0.229369 -0.403824
4.7 -1 -0.116946 -0.22199
4.8 -1 -0.121333 -0.21399
4.9 -1 -0.125721 -0.205989
5 -1 -0.130109 -0.197989
5.1 -1 -0.134497 -0.189989
5.2 -1 -0.138885 -0.181989
5.3 -1 -0.143273 -0.173989
5.4 -1 -0.147661 -0.165988
5.5 -1 -0.152048 -0.157988
5.6 -1 0 0
5.7 -1 0 0
5.8 -1 0 0
5.9 -1 0 0
6 -1 0 0
6.1 -1 0 0
6.2 -1 0 0
6.3 -1 0 0
6.4 -1 0 0
6.5 -1 0 0
6.6 -1 0 0
6.7 -1 0 0
6.8 -1 0 0
6.9 -1 0 0
7 -1 0 0
7.1 -1 0 0
7.2 -1 0 0
7.3 -1 0 0
7.4 -1 0 0
7.5 -1 0 0
7.6 -1 0 0
7.7 -1 0 0
7.8 -1 0 0
7.9 -1 0 0
8 -1 0 0
8.1 -1 0 0
8.2 -1 0 0
8.3 -1 0 0
8.4 -1 0 0
8.5 -1 0 0
8.6 -1 0 0
8.7 -1 0 0
8.8 -1 0 0
8.9 -1 0 0
9 -1 0 0
9.1 -1 0 0
9.2 -1 0 0
9.3 -1 0 0
9.4 -1 0 0
9.5 -1 0 0
9.6 -1 0 0
9.7 -1 0 0
9.8 -1 0 0
9.9 -1 0 0
10 -1 0 0
10.1 -1 0 0
10.2 -1 0 0
10.3 -1 0 0
10.4 -1 0 0
10.5 -1 0 0
10.6 -1 0 0
10.7 -1 0 0
10.8 -1 0 0
10.9 -1 0 0
11 -1 0 0
11.1 -1 0 0
11.2 -1 0 0
11.3 -1 0 0
11.4 -1 0 0
11.5 -1 0 0
11.6 -1 0 0
11.7 -1 0 0
11.8 -1 0 0
11.9 -1 0 0
12 -1 0 0
12.1 -1 0 0
12.2 -1 0 0
12.3 -1 0 0
12.4 -1 0 0
12.5 -1 0 0
12.6 -1 0 0
12.7 -1 0 0
12.8 -1 0 0
12.9 -1 0 0
13 -1 0 0
13.1 -1 0 0
13.2 -1 0 0
13.3 -1 0 0
13.4 -1 0 0
13.5 -1 0 0
13.6 -1 0 0
13.7 -1 0 0
13.8 -1 0 0
13.9 -1 0 0
14 -1 0 0
14.1 -1 0 0
14.2 -1 0 0
14.3 -1 0 0
14.4 -1 0 0
14.5 -1 0 0
14.6 -1 0 0
14.7 -1 0 0
14.8 -1 0 0
14.9 -1 0 0
15 -1 0 0
15.1 -1 0 0
15.2 -1 0 0
15.3 -1 0 0
15.4 -1 0 0
15.5 -1 0 0
15.6 -1 0 0
15.7 -1 0 0
15.8 -1 0 0
15.9 -1 0 0
16 -1 0 0
16.1 -1 0 0
16.2 -1 0 0
16.3 -1 0 0
16.4 -1 0 0
16.5 -1 0 0
16.6 -1 0 0
16.7 -1 0 0
16.8 -1 0 0
16.9 -1 0 0
17 -1 0 0
17.1 -1 0 0
17.2 -1 0 0
17.3 -1 0 0
17.4 -1 0 0
17.5 -1 0 0
17.6 -1 0 0
17.7 -1 0 0
17.8 -1 0 0
17.9 -1 0 0
18 -1 0 0
18.1 -1 0 0
18.2 -1 0 0
18.3 -1 0 0
18.4 -1 0 0
18.5 -1 0 0
18.6 -1 0 0
18.7 -1 0 0
18.8 -1 0 0
18.9 -1 0 0
19 -1 0 0
19.1 -1 0 0
19.2 -1 0 0
19.3 -1 0 0
19.4 -1 0 0
19.5 -1 0 0
19.6 -1 0 0
19.7 -1 0 0
19.8 -1 0 0
19.9 -1 0 0
-20 0 0 0
-19.9 0 0 0
-19.8 0 0 0
-19.7 0 0 0
-19.6 0 0 0
-19.5 0 0 0
-19.4 0 0 0
-19.3 0 0 0
-19.2 0 0 0
-19.1 0 0 0
-19 0 0 0
-18.9 0 0 0
-18.8 0 0 0
-18.7 0 0 0
-18.6 0 0 0
-18.5 0 0 0
-18.4 0 0 0
-18.3 0 0 0
-18.2 0 0 0
-18.1 0 0 0
-18 0 0 0
-17.9 0 0 0
-17.8 0 0 0
-17.7 0 0 0
-17.6 0 0 0
-17.5 0 0 0
-17.4 0 0 0
-17.3 0 0 0
-17.2 0 0 0
-17.1 0 0 0
-17 0 0 0
-16.9 0 0 0
-16.8 0 0 0
-16.7 0 0 0
-16.6 0 0 0
-16.5 0 0 0
-16.4 0 0 0
-16.3 0 0 0
-16.2 0 0 0
-16.1 0 0 0
-16 0 0 0
-15.9 0 0 0
-15.8 0 0 0
-15.7 0 0 0
-15.6 0 0 0
-15.5 0 0 0
-15.4 0 0 0
-15.3 0 0 0
-15.2 0 0 0
-15.1 0 0 0
-15 0 0 0
-14.9 0 0 0
-14.8 0 0 0
-14.7 0 0 0
-14.6 0 0 0
-14.5 0 0 0
-14.4 0 0 0
-14.3 0 0 0
-14.2 0 0 0
-14.1 0 0 0
-14 0 0 0
-13.9 0 0 0
-13.8 0 0 0
-13.7 0 0 0
-13.6 0 0 0
-13.5 0 0 0
-13.4 0 0 0
-13.3 0 0 0
-13.2 0 0 0
-13.1 0 0 0
-13 0 0 0
-12.9 0 0 0
-12.8 0 0 0
-12.7 0 0 0
-12.6 0 0 0
-12.5 0 0 0
-12.4 0 0 0
-12.3 0 0 0
-12.2 0 0 0
-12.1 0 0 0
-12 0 0 0
-11.9 0 0 0
-11.8 0 0 0
-11.7 0 0 0
-11.6 0 0 0
-11.5 0 0 0
-11.4 0 0 0
-11.3 0 0 0
-11.2 0 0 0
-11.1 0 0 0
-11 0 0 0
-10.9 0 0 0
-10.8 0 0 0
-10.7 0 0 0
-10.6 0 0 0
-10.5 0 0 0
-10.4 0 0 0
-10.3 0 0 0
-10.2 0 0 0
-10.1 0 0 0
-10 0 0 0
-9.9 0 0 0
-9.8 0 0 0
-9.7 0 0 0
-9.6 0 0 0
-9.5 0 0 0
-9.4 0 0 0
-9.3 0 0 0
-9.2 0 0 0
-9.1 0 0 0
-9 0 0 0
-8.9 0 0 0
-8.8 0 0 0
-8.7 0 0 0
-8.6 0 0 0
-8.5 0 0 0
-8.4 0 0 0
-8.3 0 0 0
-8.2 0 0 0
-8.1 0 0 0
-8 0 0 0
-7.9 0 0 0
-7.8 0 0 0
-7.7 0 0 0
-7.6 0 0 0
-7.5 0 0 0
-7.4 0 0 0
-7.3 0 0 0
-7.2 0 0 0
-7.1 0 0 0
-7 0 0 0
-6.9 0 0 0
-6.8 0 0 0
-6.7 0 0 0
-6.6 0 0 0
-6.5 0 0 0
-6.4 0 0 0
-6.3 0 0 0
-6.2 0 0 0
-6.1 0 0 0
-6 0 0 0
-5.9 0 0 0
-5.8 0 0 0
-5.7 0 0 0
-5.6 0 0 0
-5.5 0 0 0
-5.4 0 0 0
-5.3 0 0.173989 0.170736
-5.2 0 0.181989 0.166348
-5.1 0 0.189989 0.161961
-5 0 0.197989 0.157573
-4.9 0 0.205989 0.153185
-4.8 0 0.210933 0.148797
-4.7 0 0.207706 0.144409
-4.6 0 0.204479 0.140021
-4.5 0 0.201251 0.135633
-4.4 0 0.198024 0.131246
-4.3 0 0.194797 0.126858
-4.2 0 0.19157 0.12247
-4.1 0 0.188343 0.118082
-4 0 0.185116 0.113694
-3.9 0 0.181888 0.109306
-3.8 0 0.178661 0.104919
-3.7 0 0.175434 0.100531
-3.6 0 0.172207 0.0961428
-3.5 0 0.16898 0.0917549
-3.4 0 0.165752 0.0873671
-3.3 0 0.162525 0.0829792
-3.2 0 0.159298 0.0785914
-3.1 0 0.156071 0.0742035
-3 0 0.152844 0.0698157
-2.9 0 0.149616 0.0654278
-2.8 0 0.146389 0.06104
-2.7 0 0.143162 0.0566521
-2.6 0 0.139935 0.0522642
-2.5 0 0.136708 0.0478764
-2.4 0 0.13348 0.0434885
-2.3 0 0.130253 0.0391007
-2.2 0 0.127026 0.0347128
-2.1 0 0.123799 0.030325
-2 0 0.120572 0.0259371
-1.9 0 0.117345 0.0215493
-1.8 0 0.114117 0.0171614
-1.7 0 0.11089 0.0127735
-1.6 0 0.107663 0.00838569
-1.5 0 0.104436 0.00399783
-1.4 0 0.101209 -0.000390021
-1.3 0 0.0979814 -0.00477788
-1.2 0 0.0947542 -0.00916573
-1.1 0 0.091527 -0.0135536
-1 0 0.0882998 -0.0179414
-0.9 0 0.0850727 -0.0223293
-0.8 0 0.0818455 -0.0267172
-0.7 0 0.0786183 -0.031105
-0.6 0 0.0753911 -0.0354929
-0.5 0 0.0910589 -0.039892
-0.4 0 0.0689367 -0.0431192
-0.3 0 0.0657095 -0.0463464
-0.2 0 0.0624823 -0.0495736
-0.1 0 0.0592551 -0.0528008
1.52933e-14 0 0.0560279 -0.0560279
0.1 0 0.0528008 -0.0592551
0.2 0 0.0495736 -0.0624823
0.3 0 0.0463464 -0.0657095
0.4 0 0.0431192 -0.0689367
0.5 0 0.020997 -0.0721639
0.6 0 0.0354929 -0.0753911
0.7 0 0.031105 -0.0786183
0.8 0 0.0267172 -0.0818455
0.9 0 0.0223293 -0.0850727
1 0 0.0179414 -0.0882998
1.1 0 0.0135536 -0.091527
1.2 0 0.00916573 -0.0947542
1.3 0 0.00477788 -0.0979814
1.4 0 0.000390021 -0.101209
1.5 0 -0.00399783 -0.104436
1.6 0 -0.00838569 -0.107663
1.7 0 -0.0127735 -0.11089
1.8 0 -0.0171614 -0.114117
1.9 0 -0.0215493 -0.117345
2 0 -0.0259371 -0.120572
2.1 0 -0.030325 -0.123799
2.2 0 -0.0347128 -0.127026
2.3 0 -0.0391007 -0.130253
2.4 0 -0.0434885 -0.13348
2.5 0 -0.0478764 -0.136708
2.6 0 -0.0522642 -0.139935
2.7 0 -0.0566521 -0.143162
2.8 0 -0.06104 -0.146389
2.9 0 -0.0654278 -0.149616
3 0 -0.0698157 -0.152844
3.1 0 -0.0742035 -0.156071
3.2 0 -0.0785914 -0.159298
3.3 0 -0.0829792 -0.162525
3.4 0 -0.0873671 -0.165752
3.5 0 -0.0917549 -0.16898
3.6 0 -0.0961428 -0.172207
3.7 0 -0.100531 -0.175434
3.8 0 -0.104919 -0.178661
3.9 0 -0.109306 -0.181888
4 0 -0.113694 -0.185116
4.1 0 -0.118082 -0.188343
4.2 0 -0.12247 -0.19157
4.3 0 -0.126858 -0.194797
4.4 0 -0.131246 -0.198024
4.5 0 -0.135633 -0.201251
4.6 0 -0.140021 -0.204479
4.7 0 -0.144409 -0.207706
4.8 0 -0.148797 -0.210933
4.9 0 -0.153185 -0.205989
5 0 -0.157573 -0.197989
5.1 0 -0.161961 -0.189989
5.2 0 -0.166348 -0.181989
5.3 0 -0.170736 -0.173989
5.4 0 0 0
5.5 0 0 0
